,date,information,related
10,2022-10-03,"Headline: Is it a Good Time to Add MercadoLibre (MELI) Shares in Your Portfolio?, source:Yahoo, summary: Polen Capital, an investment management company, released its “Polen Global Emerging Markets Growth Fund” second quarter 2022 investor letter. A copy of the same can be downloaded here. In the second quarter, the fund returned -9.27% net of fees compared to a -11.44% return for the MSCI Emerging Markets Index. Global economic concerns impacted the […], Headline: Investing Alongside Great Capital Allocators: A Portfolio, source:SeekingAlpha, summary: I group my portfolio into 4 buckets: Great capital allocations, Tech Leaders, (unprofitable) High-growth and short-term trades. See how I plan my portfolio., Headline: Why Shares of MercadoLibre, StoneCo, and PagSeguro Digital Rose Today, source:Yahoo, summary: Shares of most Brazilian stocks rose after the results of Brazil's presidential election came in earlier today.  Shares of the Uruguayan online marketplace MercadoLibre (NASDAQ: MELI) rose roughly 6.6% today.  Shares of the digital payments companies StoneCo (NASDAQ: STNE) and PagSeguro Digital (NYSE: PAGS) rose by 10.7% and nearly 10%, respectively., Headline: Tracking Philippe Laffont's Coatue Management Portfolio - Q2 2022 Update, source:SeekingAlpha, summary: Philippe Laffont's 13F portfolio value decreased from $13.67B to $8.26B this quarter. Read more about Coatue Management's holdings and trades for Q2 2022., Headline: This Is the Best Time to Buy These 7 Long-Term Stocks, source:Yahoo, summary: By most definitions, long-term investing is a strategy that requires holding stocks for more than a year. This strategy generally also requires a diversified asset base that includes bonds, ETFs, stocks, real estate, and mutual funds. Accordingly, the search for long-term stocks to buy is on, for most investors looking to build a balanced portfolio. This article is aimed at investors with a time horizon of at least one year, looking at the stock market. Indeed, market volatility is very high rig",MELI
11,2022-10-04,"Headline: MercadoLibre: Expect More Success From Q3 Earnings, source:SeekingAlpha, summary: MELI latest earnings report was staggering. Investors are now hoping for a repeat in Q3, but will MercadoLibre continue to deliver? Read more on MELI stock here., Headline: 3 Reasons Growth Investors Will Love MercadoLibre (MELI), source:Yahoo, summary: MercadoLibre (MELI) is well positioned to outperform the market, as it exhibits above-average growth in financials.",MELI
12,2022-10-05,"Headline: Double Bottom Leaders, source:TalkMarkets, summary: Monday’s rally was the 3rd best performance for the first trading day of October since 1930. , Headline: This Is the Best Time to Buy These 3 Long-Term Fintech Stocks, source:Yahoo, summary: For most of 2022, the fintech sector has underperformed the markets. The reasons are relatively straightforward: Tightening quantitative policy led by a hawkish Federal Reserve looking to rein in inflation has quelled overall risk appetite. This has led to a faster than average exit of investor capital from riskier sectors, fintech included. However, there are some long-term fintech stocks to buy That faster-than-average exodus is evident in the dramatic declines in several fintech barometers. G, Headline: MercadoLibre (MELI) Dips More Than Broader Markets: What You Should Know, source:Yahoo, summary: MercadoLibre (MELI) closed the most recent trading day at $933.76, moving -1.53% from the previous trading session.",MELI
13,2022-10-06,"Headline: MercadoLibre price target lowered to $970 from $990 at Jefferies, source:Thefly.com, summary: Jefferies analyst John Co... MELI, Headline: 3 Things About MercadoLibre Stock That Smart Investors Know, source:Yahoo, summary: Latin American e-commerce leader MercadoLibre (NASDAQ: MELI) is no different as it has fallen 32%.  While challenges in the U.S. and Europe take a toll on the global economy, e-commerce adoption in Latin America hasn't skipped a beat.  This helped MercadoLibre see expansion rates this year that U.S. e-commerce companies could only dream of, and its second-quarter revenue soared 52% to $2.6 billion., Headline: This E-Commerce Stock Is Dominating Latin America, source:Yahoo, summary: Latin America is one of the world's emerging markets, where technology isn't quite as established as in places like the U.S. However, e-commerce company MercadoLibre (NASDAQ: MELI) has been steadily building its business throughout the region since 1999.  It faced increased competition over the past couple of years, but MercadoLibre could now strengthen its competitive position.  Here is why MercadoLibre could be one of the best buys you can make today., Headline: Polen Capital on MercadoLibre (MELI): “We Expect the Business to Continue Growing”, source:Yahoo, summary: Polen Capital, an investment management firm, published its “Polen Global Emerging Markets Growth Fund” second quarter 2022 investor letter – a copy of which can be downloaded here. During the second quarter of 2022, the Polen Global Emerging Markets Growth Composite Portfolio (the “Portfolio”) returned -8.94% gross and -9.27% net of fees, respectively, versus the […], Headline: Why Shares of MercadoLibre, Nu Holdings, and XP Are Rising This Week, source:Yahoo, summary: The results from the first round of Brazil's presidential election seemed to boost Brazilian stocks.",MELI
14,2022-10-08,"Headline: Global Exposure: Value Or Value Trap?, source:TalkMarkets, summary: I thought 2022 would be the year that foreign stocks would outperform. However, what started out as a value year for stocks has turned into a lousy year for all stocks (growth and value), with foreign stocks doing worse than U.S. stocks year-to-date.",MELI
15,2022-10-09,"Headline: Want $1 Million in Retirement? Invest $100,000 in These 3 Stocks and Wait a Decade, source:Yahoo, summary: To achieve that, investors should focus on companies that can potentially grow their annual revenues tenfold -- or at a compound annual growth rate (CAGR) of at least 26% -- from 2022 to 2032.  Rivian is a producer of electric pickups, SUVs, and delivery vans for Amazon (NASDAQ: AMZN).  Amazon and Ford are its two biggest backers, and it recently partnered with Mercedes-Benz to co-develop electric vans via a new joint venture., Headline: 3 Top E-Commerce Stocks to Buy in October, source:Yahoo, summary: Amazon leads the retail e-commerce segment in the U.S., with an estimated 37.8% share of the market as of June.  Amazon's valuable brand name allows it to attract customers who often stay for the perks.  The company offers free one-day or two-day shipping on thousands of items that are typically cheaper than what customers can find on other platforms.",MELI
16,2022-10-11,"Headline: MercadoLibre: The Amazon Of LATAM Has 57% Revenue Growth, GAAP Profits, Trades At 4.2x Sales, source:SeekingAlpha, summary: MercadoLibre continues to show rapid growth despite lapping tough comps. Read this article to know why I believe MELI stock is a buy.",MELI
17,2022-10-12,"Headline: Nasdaq Bear Market: 3 Beaten-Down Stocks You'll Regret Not Buying On the Dip, source:Yahoo, summary: The current Nasdaq Composite Index bear market presents some great opportunities for long-term investors.  If you have enough patience to wait, buying shares of well-run companies with strong underlying businesses should pay off nicely.  Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL) stock has fallen more than 30% in 2022., Headline: 3 Top E-Commerce Stocks to Buy Right Now, source:Yahoo, summary: Let's take a look at three top e-commerce stocks that look like attractive opportunities right now.  Wix.com (NASDAQ: WIX) is a web development platform that enables users to create websites and provides customers with over 1,000 tools to optimize them.  While it never seemed to reach quite the level of notoriety as competitor Shopify, Wix is another e-commerce stock that has given investors great returns over the last few years., Headline: MercadoLibre (MELI) Dips More Than Broader Markets: What You Should Know, source:Yahoo, summary: MercadoLibre (MELI) closed at $820.65 in the latest trading session, marking a -1.68% move from the prior day.",MELI
18,2022-10-13,"Headline: The Best Stocks to Invest $5,000 in Right Now, source:Yahoo, summary: Here's why I think that Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL), MercadoLibre (NASDAQ: MELI), and Vertex Pharmaceuticals (NASDAQ: VRTX) are the top picks.  Thanks to its 20-for-1 stock split conducted in July, you can buy a lot more shares of Alphabet with less money than you could've in the past.  For one thing, Alphabet's share price has fallen more than 30% year to date., Headline: Why Amazon, Shopify, and MercadoLibre Stocks All Fell Today, source:Yahoo, summary: Amazon (NASDAQ: AMZN), Shopify (NYSE: SHOP), and MercadoLibre (NASDAQ: MELI) were all diving today after the September Consumer Price Index (CPI) came in hotter than expected.  Wall Street was eagerly anticipating the report, as the inflation number is one of the biggest factors impacting the Federal Reserve's decision on interest rates.  With the month-over-month CPI up 0.4%, its fastest growth in three months, and the year-over-year number still high at 8.2%, it's clear that inflation continued to be a problem for the economy in September., Headline: MercadoLibre (MELI) Gains But Lags Market: What You Should Know, source:Yahoo, summary: MercadoLibre (MELI) closed at $822.06 in the latest trading session, marking a +0.17% move from the prior day., Headline: Jerome Dodson's Parnassus Fund - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Socially conscious fund reveals investments in software and business services companies",MELI
19,2022-10-15,"Headline: Got $2,000? Here Are 3 Smart Stocks to Buy Now, source:Yahoo, summary: MercadoLibre (NASDAQ: MELI) was a compelling investment nearly a year ago, and its stock is now down more than 50% from then.  It's reasonable to wish you could invest like Buffett and achieve results like his., Headline: These 3 Tech Stocks Haven't Been This Cheap in Years: Is It Time to Buy?, source:Yahoo, summary: For investors hunting for bargains in this tricky market, these stocks might be a good place to start.",MELI
20,2022-10-16,"Headline: 3 Top Growth Stocks to Buy Right Now, source:Yahoo, summary: There's no question that 2022 has been a rough year for growth stocks so far.  The Vanguard Growth ETF has fallen 34%, even worse than the S&P 500's 24% loss, as higher interest rates, fears of a recession, and bloated valuations during the pandemic have combined to send the sector spiraling.  The market's reaction to the September CPI report indicates that a bottom could be near, and when it happens, growth stocks are likely to rally ahead of the broad market.",MELI
21,2022-10-17,"Headline: 10 Stocks to Buy According to Teresa Barger’s Cartica Management, source:Yahoo, summary: In this article, we discuss 10 stocks to buy according to Teresa Barger’s Cartica Management. If you want to skip our detailed analysis of Barger’s investment philosophy and performance, go directly to 5 Stocks to Buy According to Teresa Barger’s Cartica Management. In 2009, Teresa Barger cofounded Cartica Management, an alternative asset manager focused on […], Headline: Stocks making the biggest moves midday: Roblox, Continental Resources, Fox Corp and more, source:CNBC, summary: These are the stocks posting the largest moves midday., Headline: Why MercadoLibre, Etsy, and Wayfair Stocks All Popped Today, source:Yahoo, summary: Growth stocks including MercadoLibre (NASDAQ: MELI), Etsy (NASDAQ: ETSY), and Wayfair (NYSE: W) were flying higher Monday morning as investors reacted to new fiscal policy announcements out of the U.K. and a strong earnings report from Bank of America.  Investors were also looking forward to third-quarter earnings reports, which ramp up this week.",MELI
22,2022-10-18,"Headline: ‘I finally found my tribe’: Inside Latin America’s booming crypto testing ground, source:Yahoo, summary: Why the biggest companies, from MercadoLibre to Mastercard, are testing out their strategies in the region., Headline: 3 Stocks Down 50% I'd Buy Right Now, source:Yahoo, summary: The market downturn has been relentless for growth investors, and this has caused many high-quality businesses to fall substantially from their all-time highs. However, this could be one of the best times for long-term investors to buy stocks at a relative bargain., Headline: Tracking Cathie Wood's ARK Invest 13F Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: ARK Investâs 13F portfolio value decreased from $16.91B to $14.35B this quarter. Click to see the firm's trades for Q3 2022., Headline: TECL: Lining Up A Supercharged Bet On Fed Reversal Within Months, source:SeekingAlpha, summary: The Direxion TECL ETF is one of the most intriguing investment options. What do I say the timing for betting on TECL is not here yet? Click here to find out.",MELI
23,2022-10-19,"Headline: These 2 Stocks Are Once-in-a-Decade Buying Opportunities in an S&P 500 and Nasdaq Bear Market, source:Yahoo, summary: Investors have become increasingly pessimistic over the past year, worried that runaway inflation would cause the economy to sink into a recession.  The S&P 500 is now down 23% from its high, and the Nasdaq Composite is down 34%, putting both indexes in a bear market.  E-commerce leaders Amazon (NASDAQ: AMZN) and MercadoLibre (NASDAQ: MELI) have seen their share prices fall sharply., Headline: nan, source:TipRanks, summary: nan",MELI
24,2022-10-20,"Headline: Stock Split Watch: Is MercadoLibre Next?, source:Yahoo, summary: The stock split mania that took over the stock market this summer has subsided, but that doesn't mean there aren't new stock splits on the horizon.  Whenever a single stock price hits the four-digit mark, investors begin to wonder if a split is coming.  A high price may be a barrier to entry for investors whose brokerages don't offer fractional shares, and it may act as a deterrent nonetheless., Headline: 11 Best Large Cap Stocks to Buy Now, source:Yahoo, summary: In this article, we discuss 11 best large cap stocks to buy now. If you want to read about some more large cap stocks, go directly to 5 Best Large Cap Stocks to Buy Now. Economic experts are forecasting a broad recession in the United States in the next few months due to runaway inflation, […], Headline: MercadoLibre (MELI) Gains As Market Dips: What You Should Know, source:Yahoo, summary: MercadoLibre (MELI) closed at $820.47 in the latest trading session, marking a +0.62% move from the prior day.",MELI
25,2022-10-21,"Headline: Top 5 3rd Quarter Trades of Ge - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",MELI
26,2022-10-24,"Headline: 7 Top-Rated Large-Cap Stocks to Buy and Hold, source:Yahoo, summary: Large-cap stocks are always great to have in a portfolio. These companies are some of the biggest and best-known stocks in the market. That makes finding the best large-cap stocks a worthy exercise. Of course, in this market, it can be a challenge to identify the best large-cap stocks. With the Dow Jones Industrial Average down more than 16% and other major indices down more than that, you just can’t throw darts at a board to find your winners. For this list, I use my Portfolio Grader exclusive, Headline: Nu Holdings: Buffett-Backed Fintech Has Crypto Tailwinds, source:SeekingAlpha, summary: Nu Holdings is the largest Fintech bank in Brazil and Latin America. Its customers represent over 36% of Brazil's adult population. Read more here.",MELI
27,2022-10-25,"Headline: 2 Nasdaq Stocks You'll Regret Not Buying on the Dip, source:Yahoo, summary: Since the wave of investor hype surrounding e-commerce has passed, many businesses with solid financials have been tossed to the wayside.  Two commerce businesses that I think are fantastic buys during the current bear market are Amazon (NASDAQ: AMZN) and MercadoLibre (NASDAQ: MELI).  Despite strong execution, their stocks are down 38% (Amazon) and 59% (MercadoLibre) from their all-time highs.",MELI
28,2022-10-26,"Headline: Got $500? Consider These 2 Cathie Wood Bargain Stocks, source:Yahoo, summary: You don't have to be a Cathie Wood fanatic to benefit from some excellent deals on hot tech stocks., Headline: MercadoLibre, Inc. to Report Third Quarter 2022 Financial Results, source:Yahoo, summary: MONTEVIDEO, Uruguay, Oct. 26, 2022 (GLOBE NEWSWIRE) -- MercadoLibre, Inc. (Nasdaq: MELI) (http://www.mercadolibre.com) intends to release financial results for its third fiscal quarter ended September 30th, 2022, on November 3rd, 2022. The Company will host its earnings results video conference, as well as a conference call and audio webcast on November 3rd, at 5:00 p.m. Eastern Time. To participate in our conference call, investors, analysts and the market in general may access the following li",MELI
29,2022-10-27,"Headline: Top 5 3rd Quarter Trades of AM - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: 3 Growth Stocks That Could Skyrocket 50% or More in 2023, According to Wall Street, source:Yahoo, summary: Here are three growth stocks that could skyrocket 50% or more in 2023, according to Wall Street.  The consensus 12-month price target for MercadoLibre (NASDAQ: MELI) among analysts surveyed by Refinitiv reflects a 62% upside potential.  Shares of the Latin American e-commerce and fintech company have plunged more than 50% below their 52-week high., Headline: 2 Explosive Growth Stocks to Buy in 2022 and Beyond, source:Yahoo, summary: Growth stock investors have largely been punished this year.  Keep reading to see why it could be a genius move to add MercadoLibre (NASDAQ: MELI) and GitLab (NASDAQ: GTLB) to your portfolio today.  MercadoLibre might not be a household name in the U.S., but it's following a playbook similar to Amazon., Headline: MercadoLibre (MELI) Earnings Expected to Grow: Should You Buy?, source:Yahoo, summary: MercadoLibre (MELI) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.",MELI
30,2022-10-28,"Headline: MercadoLibre (MELI) Stock Surged in the Third Quarter, source:Yahoo, summary: Polen Capital, an investment management company, released its “Polen International Growth Strategy” third-quarter 2022 investor letter. A copy of the same can be downloaded here. The portfolio returned -9.26% net of fees in the third quarter compared to -9.91% return for the MSCI ACWI (ex-US) Index. The portfolio’s outperformance in the quarter was driven by underweight […]",MELI
31,2022-10-30,"Headline: 4 Surefire Stocks to Buy in the Bear Market, source:Yahoo, summary: Walt Disney (NYSE: DIS), Airbnb (NASDAQ: ABNB), Revolve Group (NYSE: RVLV), and MercadoLibre (NASDAQ: MELI) all look like surefire winners today or if the market falls further.  Disney has demonstrated a sustained recovery from the earlier stages of the pandemic, when its streaming services were the silver lining in a dark cloud of theme park closures and social distancing moves that sapped many of its other revenue streams.  In Disney's fiscal third quarter, which ended July 2, revenue increased 26% year over year and surpassed the top line from Q3 2019.",MELI
32,2022-10-31,"Headline: Tracking Baillie Gifford's 13F Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: Baillie Giffordâs 13F portfolio value decreased from ~$97.51B to ~$96.99B this quarter. Click here to find out the Q3 2022 portfolio update., Headline: Constellation Investimentos e  - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: 2 Super Growth Stocks Down 44% and 58% to Buy Now and Hold Forever, source:Yahoo, summary: Legendary investor Shelby Davis once said, ""You make most of your money in a bear market, you just don't realize it at the time.""  Economic uncertainty has dragged the S&P 500 and Nasdaq Composite into a bear market, and variables like rising interest rates and geopolitical conflict could certainly make things worse in the near term.  For instance, CrowdStrike Holdings (NASDAQ: CRWD) and MercadoLibre (NASDAQ: MELI) have seen their share prices drop 44% and 58%, respectively, from all-time highs., Headline: Better Buy: Mercado Libre vs. Shopify Stock, source:Yahoo, summary: The S&P 500 has slipped just under 20% this year and the Nasdaq Composite has fallen even more as tech stocks report challenging growth conditions.  Two of the top e-commerce stocks are Shopify (NYSE: SHOP) and MercadoLibre (NASDAQ: MELI).  Shopify operates a huge platform powering e-commerce for thousands of small businesses and even many large businesses seeking customized solutions., Headline: TripAdvisor (TRIP) Earnings Expected to Grow: Should You Buy?, source:Yahoo, summary: TripAdvisor (TRIP) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: MercadoLibre (MELI) to Report Q3 Earnings: What's in Store?, source:Yahoo, summary: MercadoLibre's (MELI) third-quarter results are expected to reflect benefits from its fintech, e-commerce and logistics businesses., Headline: ClearBridge Select Strategy Q3 2022 Portfolio Manager Commentary, source:SeekingAlpha, summary: The ClearBridge Select Strategy outperformed its benchmark during the third quarter 2022. Click here to read the full fund letter.",MELI
33,2022-11-01,"Headline: MercadoLibre (MELI) Shares Cross Above 200 DMA, source:Market News Video, summary: In trading on Tuesday, shares of MercadoLibre Inc (MELI) crossed above their 200 day moving average of $920.16, changing hands as high as $945.16 per share - MercadoLibre Inc shares are currently trading up about 2.1% on the day. - MELI., Headline: MercadoLibre Q3 earnings preview: Another strong show in the cards, source:Seeking Alpha, summary: No summary",MELI
34,2022-11-02,"Headline: MercadoLibre GAAP EPS of $2.56 beats by $0.24, revenue of $2.69B misses by $10M, source:Seeking Alpha, summary: No summary, Headline: MercadoLibre reports Q3 EPS $2.57, consensus $2.42, source:Thefly.com, summary: No summary, Headline: MercadoLibre stock leaps on bottom line beat, optimistic outlook, source:Seeking Alpha, summary: No summary",MELI
35,2022-11-03,"Headline: MercadoLibre price target lowered to $1,050 from $1,150 at Citi, source:Thefly.com, summary: No summary, Headline: MercadoLibre, Inc. 2022 Q3 - Results - Earnings Call Presentation, source:SeekingAlpha, summary: The following slide deck was published by MercadoLibre, Inc., Headline: MercadoLibre, Inc. Reports Third Quarter 2022 Financial Results, source:Yahoo, summary: MONTEVIDEO, Uruguay, Nov. 03, 2022 (GLOBE NEWSWIRE) -- MercadoLibre, Inc. (Nasdaq: MELI) (http://www.mercadolibre.com), Latin America’s leading e-commerce technology company, today reported financial results for the quarter ended September 30, 2022, in a letter to shareholders, which is now posted to the Investor Relations section of MercadoLibre’s website. The Company will host an earnings video as well as a conference call and audio webcast for any questions that investors may have on November, Headline: MercadoLibre, Inc. Third Quarter 2022 Letter to Shareholders, source:Yahoo, summary: Net Revenues of $2.7 billion, up 60.6% year-over-year on an FX neutral basisIncome from operations of $296 million, with a 11.0% margin$32.2 billion Total Payment Volume, up 76.4% year-over-year on an FX neutral basis$8.6 billion Gross Merchandise Volume, up 31.5% year-over-year on an FX neutral basis MONTEVIDEO, Uruguay, Nov. 03, 2022 (GLOBE NEWSWIRE) -- MercadoLibre, Inc. (Nasdaq: MELI) (http://www.mercadolibre.com), Latin America’s leading e-commerce technology company, today reported financi, Headline: Latam's MercadoLibre's net profit rises 36%, fueled by fintech, source:Yahoo, summary: South American e-commerce giant MercadoLibre Inc on Thursday reported a third-quarter net income up 36% from a year earlier, as it nearly doubled its fintech revenues, helping offset a relative slowdown in online shopping.  The Argentina-based company, which operates in countries across Latin America, posted a quarterly net income of $129 million.  More credit users and payments through QR codes and mobile terminals across Brazil, Argentina and Mexico helped add users and grow revenues at its fintech unit Mercado Pago by 94% to $1.2 billion., Headline: MercadoLibre, Inc. (MELI) Q3 2022 Earnings Call Transcript, source:SeekingAlpha, summary: MercadoLibre, Inc. (NASDAQ:NASDAQ:MELI) Q3 2022 Earnings Conference Call November 3, 2022 4:30 PM ET Company Participants Richard Cathcart - Investor Relations Officer Pedro Arnt - Chief..., Headline: MercadoLibre (MELI) Tops Q3 Earnings and Revenue Estimates, source:Yahoo, summary: MercadoLibre (MELI) delivered earnings and revenue surprises of 10.82% and 0.02%, respectively, for the quarter ended September 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: MercadoLibre (MELI) Q3 2022 Earnings Call Transcript, source:Yahoo, summary: This reflects the strong performance of our business, our ability to dilute costs as we scale and our long-term commitment to delivering sustainable and profitable growth.  In our mission to democratize access to commerce and financial services, we continued to deliver improvements in the shopping experience of our marketplace.",MELI
